CitizenID,Name,BirthDate,Nationality,Address,VotingStatus,PassportNumber,TaxID,MaritalStatus,CriminalRecord,EducationLevel,Income,ImmigrationYear
CIT_151,Chelsea Johnson,16-02-1967,France,"86813 Patricia Island, Ronaldside, MT 87625",Yes,INVALID_month,TAX_151_03,Unknown,No,Bachelors,63588.84,1960.0
CIT_152,Ashley Duke,30-03-1996,France,"Unit 7248 Box 2062, DPO AP 38205",Yes,INVALID_billion,Unknown/None,Single,Unknown/None,Masters,43227.75,Unknown/None
CIT_153,Robert Lopez,08-03-1963,United States,"8026 Cobb Mews Suite 048, Taylorfurt, ID 51165",Unknown,G41225671,TAX_153_99,Married,No,Masters,86572.95,Unknown/None
CIT_154,Joseph Stanley,29-09-1945,United States,"454 Allison Rapid Apt. 386, South Dominique, WA 63522",No,925554962,TAX_154_55,Single,Unknown/None,Doctorate,85679.34,Unknown/None
CIT_155,Wayne Gordon,17-10-1975,United States,"068 Lynn Ramp Suite 749, Kathleenchester, CA 76492",Yes,INVALID_compare,TAX_155_85,Divorced,Unknown/None,Masters,101925.59,Unknown/None
CIT_156,Jason Mitchell,04-11-1993,United States,"USCGC Swanson, FPO AE 15246",Yes,INVALID_they,TAX-156-75,Widowed,Unknown/None,High School,43128.39,Unknown/None
CIT_157,Michael Martinez,10-01-1972,France,"1773 Jackson Gateway; Lake Erika; CT 07280,",Yes,703793919,TAX-157-25,Widowed,Unknown/None,Doctorate,82701.82,2004.0
CIT_158,David Wallace,03-03-1993,India,"7414 Ellis Springs, West Teresa, GA 06415",Unknown,K61165076,TAX-158-31,Divorced,No,PhD,18563.44,Unknown/None
CIT_159,Kevin Kelley,27-09-1982,France,"4114 Fuller Fields Apt. 942, Port Amandaburgh, OR 22572",Unknown,N69495915,Unknown/None,Widowed,Pending,High School,77424.67,Unknown/None
CIT_160,Matthew Gonzalez,18-02-1991,United States,"935 Gary Plaza Suite 880; Wilsonfort; OK 75483,",Yes,P26553666,Unknown/None,Married,Unknown/None,Masters,-55857.0,Unknown/None
CIT_161,Jeffrey Martin,23-08-1971,India,"97933 Shelby Isle Suite 529; New Megan; CO 31734,",Yes,011166388,TAX-161-21,Divorced,Yes,Doctorate,16605.58,Unknown/None
CIT_162,Jeremy Macias,31-05-1965,France,"385 Angela Station, West Theresa, AL 87938",No,475352160,TAX-162-69,Unknown,Yes,Bachelors,119936.73,Unknown/None
CIT_163,Christina Davenport,29-11-1975,France,"082 Holmes Glens Suite 551, Thomastown, IA 35293",Yes,INVALID_reveal,Unknown/None,Single,Unknown/None,High School,61695.87,Unknown/None
CIT_164,Caroline Thompson,09-02-1935,France,"PSC 2540, Box 2115, APO AE 15918",Unknown,555152200,TAX-164-96,Divorced,Unknown/None,Bachelors,71394.87,Unknown/None
CIT_165,John Lynch,15-11-1960,France,"892 Perkins Dam Suite 453, Nicoleland, PA 29186",Yes,775062402,TAX-165-49,Unknown,No,Masters,68818.16,1954.0
CIT_166,Kimberly Scott,30-11-1967,India,"690 Jacob Vista; Pinedahaven; NJ 20300,",Yes,410797538,TAX-166-34,Divorced,Unknown/None,High School,42131.99,Unknown/None
CIT_167,Kelly Villegas,17-09-1964,United States,"327 Jessica River Apt. 309, Chenshire, NC 69453",Yes,228441949,TAX-167-49,Divorced,Unknown/None,High School,142524.48,Unknown/None
CIT_168,Rick Hunter,25-06-1980,United States,"USS Bartlett, FPO AA 14443",Yes,INVALID_fund,TAX-168-05,Widowed,Unknown/None,Masters,87190.27,Unknown/None
CIT_169,Rachael Thompson,20-07-1941,India,"267 Williamson Stravenue, Lake Kristinamouth, MA 18102",No,INVALID_establish,TAX_169_69,Divorced,Yes,Masters,58687.06,Unknown/None
CIT_170,Brooke Henderson,07-03-1984,France,"7435 William Prairie Suite 753, Reevesview, PW 92310",No,850593548,TAX-170-38,Widowed,No,Doctorate,115364.35,Unknown/None
CIT_171,Kathleen Rhodes,01-03-1936,France,"79111 Brian Crossroad; West Darrenberg; CO 24246,",Yes,B20165938,TAX-171-78,Widowed,Yes,Masters,84279.08,Unknown/None
CIT_172,Thomas Mack,20-11-1969,France,"674 Michelle Gateway, South Alexandra, OR 38159",Yes,INVALID_position,TAX-172-49,Single,Unknown/None,PhD,98379.27,1997.0
CIT_173,John Martin,23-11-1977,France,"4373 Richard Trace Apt. 660, Camachoborough, WI 46353",Unknown,INVALID_trip,TAX-173-59,Single,Unknown/None,Masters,110192.58,Unknown/None
CIT_174,Jesse Weber,25-12-1956,France,"51886 Hartman Drives Apt. 184; North Streetacybury; FL 86544,",Yes,INVALID_arm,TAX-174-94,Divorced,Unknown/None,Masters,13665.38,1965.0
CIT_175,Rebekah Kirby,29-09-1997,India,"49158 Sexton Landing, North Donna, GU 91754",No,021043416,TAX-175-77,Single,No,High School,54028.47,1986.0
CIT_176,Robert Osborne,04-12-1979,France,"3582 Colon Grove, Ericaberg, PR 22548",Yes,746660468,TAX-176-32,Divorced,Unknown/None,Masters,11332.6,Unknown/None
CIT_177,Ms. Jennifer Nelson,15-07-1939,France,"17030 Sullivan Summit, Elizabethland, ME 75495",Yes,491434787,TAX-177-82,Widowed,Unknown/None,PhD,77731.98,1954.0
CIT_178,Edward Shah,26-11-1987,United States,"8095 Herrera Ridges, North Karenberg, MI 36489",No,533738601,TAX-178-77,Unknown,Pending,Masters,96978.33,Unknown/None
CIT_179,Sophia Farmer Md,01-05-1953,United States,"134 Franklin Mill, South Robertmouth, MO 32419",Yes,L89444709,TAX_179_07,Divorced,Unknown/None,High School,19745.77,Unknown/None
CIT_180,Madison Ellison,12-05-1955,United States,"208 Hansen Lodge Suite 584, Lake Richard, ND 56816",Yes,U73849965,TAX_180_09,Unknown,Pending,Doctorate,35278.81,Unknown/None
CIT_181,George Gibson,24-04-1982,United States,"60896 Bell Branch, Port Jeremyfurt, VA 13801",Unknown,825311583,TAX-181-79,Divorced,No,High School,66370.27,Unknown/None
CIT_182,Christina Hamilton,Unknown/Invalid Format,India,"029 Adams Mission, Samanthastad, SC 25824",No,544107428,TAX-182-52,Unknown,Unknown/None,High School,116429.86,Unknown/None
CIT_183,Elizabeth Clark,17-09-1946,France,"1277 Alec Viaduct Suite 859, Brycetown, CT 53987",Yes,165300879,TAX-183-12,Single,Unknown/None,High School,75105.34,Unknown/None
CIT_184,James Knox,04-11-1975,India,"Unit 3898 Box 4709; DPO AE 98599,",Yes,INVALID_former,TAX-184-86,Married,Pending,Doctorate,136092.96,1956.0
CIT_185,Kaitlyn Beck,Unknown/Invalid Format,India,"65103 Martin Ports Suite 133, New Vanessafort, PA 15421",Yes,036158953,Unknown/None,Divorced,Unknown/None,Masters,149525.0,Unknown/None
CIT_186,Mary Clark,02-09-1964,India,"030 Kristen Tunnel Apt. 574, Nathanielborough, PA 76749",No,158169220,TAX-186-82,Single,Pending,High School,62017.29,Unknown/None
CIT_187,Antonio Garza,20-07-1974,France,"87415 Mcguire Fords, Anthonybury, ID 16492",Unknown,INVALID_fast,TAX-187-54,Unknown,No,High School,114329.06,Unknown/None
CIT_188,Maria Gonzalez,22-10-1965,India,"1415 Leslie Meadow Suite 378, Jenniferport, PR 52716",Yes,INVALID_actually,TAX-188-44,Unknown,Unknown/None,Masters,140465.33,Unknown/None
CIT_189,Nicole Torres,20-11-1968,France,"942 Alexander Rest, West Neil, VT 75731",Yes,INVALID_industry,TAX-189-23,Widowed,Unknown/None,Doctorate,107927.71,1962.0
CIT_190,Jonathan Carter,28-11-1983,United States,"1709 Todd Ports; North Alextown; WA 53132,",Unknown,023978851,TAX_190_41,Unknown,Unknown/None,Masters,145984.98,Unknown/None
CIT_191,Audrey Boyle,Unknown/Invalid Format,United States,"5916 Erika Terrace Apt. 120, Garciaton, OK 56211",Yes,INVALID_never,TAX_191_37,Divorced,Yes,High School,95599.48,Unknown/None
CIT_192,Susan Jackson Md,Unknown/Invalid Format,India,"754 Jessica Freeway; Tatechester; PA 27974,",Yes,INVALID_design,TAX-192-07,Widowed,No,Masters,138915.68,1969.0
CIT_193,Anthony George,Unknown/Invalid Format,United States,"293 Sheila Track Suite 201, Lake Robertbury, FM 66816",Unknown,F55365053,TAX-193-38,Unknown,No,PhD,60214.11,Unknown/None
CIT_194,Misty Larson,15-08-1994,United States,"5449 Oliver Spring, New Steven, OR 99564",Yes,H62487333,TAX-194-24,Single,Unknown/None,PhD,98182.3,Unknown/None
CIT_195,Kimberly Johnson,08-07-1963,France,"328 Singleton Canyon; Raymouth; AL 21409,",Yes,V11149303,TAX-195-31,Married,Pending,High School,120297.4,Unknown/None
CIT_021,Jennifer Chung,03-05-1983,India,"0328 Clayton Orchard, Castroside, NC 33181",No,INVALID_here,TAX-196-55,Married,Unknown/None,High School,67916.82,1981.0
CIT_197,Michelle Smith,30-10-1938,France,"87856 Amanda Locks Suite 551, New Jonathon, MH 99652",Yes,039790215,TAX-197-97,Divorced,Unknown/None,High School,146750.34,1956.0
CIT_011,Travis Gonzalez,03-11-1986,India,"PSC 6182, Box 0589, APO AP 53960",Yes,056104733,TAX-198-99,Single,Unknown/None,High School,136436.1,Unknown/None
CIT_199,Donald Gonzalez,08-03-1973,France,"191 Russell Route Apt. 868, East Ethan, ME 78784",No,500566354,TAX-199-99,Divorced,No,High School,134422.78,1985.0
CIT_200,Meghan Ramirez,07-08-1980,France,"923 Faulkner Meadows Suite 548, South Taylor, ID 14496",Yes,102712639,TAX-200-13,Single,No,High School,-8387.0,Unknown/None
CIT_201,Christopher Lowe,02-06-1958,France,"60175 Jones Passage; Luisbury; LA 55918,",Yes,INVALID_law,TAX-201-61,Divorced,No,Masters,131332.55,Unknown/None
CIT_202,Erin Porter,06-09-1977,France,"256 Porter Path Apt. 413, Crystalland, FL 42011",No,388432196,TAX_202_90,Single,Yes,High School,120817.44,Unknown/None
CIT_203,Anthony Goodwin,06-10-2000,India,"472 William Fords Suite 879, Port Nicoleville, KY 17382",Yes,P84684662,TAX-203-38,Unknown,No,High School,46673.81,1986.0
CIT_204,Joseph Boyd,25-04-1988,India,"0930 Lopez Falls Apt. 374; Guerreroside; AZ 76016,",Yes,949505635,TAX_204_60,Married,No,PhD,59061.71,Unknown/None
CIT_205,Kevin Campbell,22-03-1947,France,"3234 Mitchell Junctions, North Shaneborough, UT 65444",Unknown,INVALID_the,TAX-205-10,Married,Unknown/None,Doctorate,133137.2,2015.0
CIT_206,James Burns,19-01-1990,India,"PSC 1614, Box 1811, APO AP 83108",No,266993707,Unknown/None,Single,Unknown/None,Bachelors,115664.27,Unknown/None
CIT_207,John Roberts,27-02-1965,India,"463 Blair Ramp Suite 260; Lake Lisa; NV 96870,",Yes,884185111,TAX_207_28,Single,Unknown/None,PhD,59233.4,1980.0
CIT_208,Jerry Price,07-09-2002,France,"87676 May Hollow; Wilcoxhaven; IL 23140,",Yes,407465118,TAX-208-23,Unknown,Unknown/None,PhD,110094.89,1966.0
CIT_209,Jessica Perkins,28-12-2024,United States,"613 Wiley Oval, Shannonville, DC 56361",Yes,V83576334,TAX_209_12,Widowed,No,Masters,63908.82,Unknown/None
CIT_210,Mr. Edward Serrano,07-09-1941,India,"7075 Wilson Curve Suite 151, East Frank, MS 66962",Yes,INVALID_forget,TAX-210-76,Single,No,Bachelors,38539.47,Unknown/None
CIT_071,Katherine Nelson,19-10-1934,United States,"95701 Alexander Pike Apt. 446, Staceyshire, CA 95351",No,302796626,TAX-211-89,Unknown,Unknown/None,Bachelors,14065.3,Unknown/None
CIT_212,Stephanie Moreno,Unknown/Invalid Format,India,"8176 Brown Burg, Petersonberg, MT 19279",Yes,T00078539,TAX-212-67,Unknown,Yes,Masters,83614.2,2000.0
CIT_213,James Herrera,18-03-1989,India,"773 Barry Walk, Kellyside, UT 68855",Yes,INVALID_perform,TAX-213-57,Married,Unknown/None,High School,20899.25,Unknown/None
CIT_214,Christopher Brooks,25-02-1986,United States,"4750 Love Spur, Silvafort, AS 44688",Yes,INVALID_season,TAX-214-09,Single,Yes,PhD,28801.75,Unknown/None
CIT_215,Michael Gilmore,01-05-1945,India,"Unit 4920 Box 0136; DPO AP 83387,",Yes,276222476,TAX_215_49,Widowed,Unknown/None,PhD,85269.52,Unknown/None
CIT_216,Laura Cole,09-04-2001,United States,"PSC 5675, Box 3757, APO AA 50459",Yes,U40822262,TAX_216_89,Single,Unknown/None,Masters,134396.67,Unknown/None
CIT_217,Alexandra Ward,21-06-1949,India,"594 Thompson Inlet Apt. 751; Diazport; NC 05329,",Unknown,047392662,TAX-217-77,Married,Unknown/None,Masters,91514.19,Unknown/None
CIT_218,Christopher Anderson,16-10-1999,India,"313 Wanda Burgs, Mitchellville, ID 28076",Yes,O10792077,TAX_218_95,Single,Yes,High School,42535.73,1998.0
CIT_219,Vanessa Yoder,14-03-1962,United States,"03336 Hall Circles; Tiffanychester; VA 63162,",No,R42966135,TAX-219-31,Single,Unknown/None,Masters,135279.5,Unknown/None
CIT_022,Brett Johnson,11-12-1981,India,"15017 Wendy Trail Apt. 253, East Juliafurt, RI 47922",Yes,B29301063,TAX-220-29,Married,Pending,PhD,116251.16,Unknown/None
CIT_221,Sabrina Wheeler,Unknown/Invalid Format,United States,"763 Jessica Prairie, East Calvin, NC 35063",Yes,142357961,TAX-221-94,Unknown,Unknown/None,High School,80932.19,Unknown/None
CIT_222,Patricia Short,Unknown/Invalid Format,United States,"2389 Sandra Way, East James, IA 61014",Yes,D46149649,Unknown/None,Divorced,Pending,Masters,77893.78,Unknown/None
CIT_223,Robert Jackson,07-07-1978,France,"1628 Michael Crest Apt. 004; Port John; AK 82369,",Yes,P92871576,TAX-223-38,Single,Pending,Bachelors,112811.56,1988.0
CIT_224,Marc Ingram,25-01-1999,India,"241 Victor Turnpike Apt. 188, Deborahberg, MO 18034",Yes,070086892,TAX-224-83,Single,No,High School,93495.97,Unknown/None
CIT_225,Marcus Cook,03-07-1938,India,"1012 Jennifer Mountains Apt. 657, North Nicoleburgh, IN 71705",No,INVALID_personal,TAX-225-52,Single,Unknown/None,High School,79510.45,Unknown/None
CIT_226,Dan Stanley,15-03-1945,France,"54773 Alexandra Pine; Karlmouth; MD 23244,",Yes,681001137,TAX-226-86,Single,Unknown/None,Bachelors,73903.99,Unknown/None
CIT_081,Bryce Stone,09-06-1988,India,"369 Maddox Lodge; North Streetephanieport; AR 28527,",No,J40855274,Unknown/None,Divorced,No,Doctorate,29003.11,Unknown/None
CIT_228,Emily Smith,16-08-1951,United States,"3813 Spears Square, West Victorborough, MP 28083",No,INVALID_hand,TAX_228_46,Unknown,Unknown/None,Masters,77364.51,Unknown/None
CIT_229,Michael Norman,27-08-2004,United States,"13728 Michael Alley; West Krystal; AL 20298,",Yes,J97792379,TAX-229-30,Unknown,No,Doctorate,143904.05,Unknown/None
CIT_230,Amanda Mathis,21-12-1987,India,"952 David Gateway Apt. 215, Port Lisa, WV 54946",Yes,607070178,TAX_230_36,Divorced,Pending,Doctorate,30692.78,2017.0
CIT_231,Steven Lucas,16-08-1957,France,"529 Weeks Ports Apt. 164; Lake Oscarmouth; PW 07219,",No,961584013,TAX-231-33,Widowed,Yes,High School,126588.38,1967.0
CIT_232,Samuel Patel,16-09-1935,France,"029 Shaw Mill, Baileyton, MP 88444",Unknown,INVALID_issue,TAX-232-55,Single,Unknown/None,High School,121798.73,Unknown/None
CIT_233,Erik Martin,27-11-1980,France,"8690 Rodriguez Bypass, East Brent, NV 27866",Yes,A87178881,TAX-233-00,Single,Unknown/None,High School,125287.03,Unknown/None
CIT_234,Kathy Greene,10-08-1990,France,"7891 Kenneth Vista Suite 757, Graymouth, AL 02193",Unknown,015882612,Unknown/None,Widowed,Yes,Masters,134004.72,Unknown/None
CIT_235,Alicia Vasquez,20-05-1953,United States,"93805 Daniel Point, Smithberg, MD 23982",Unknown,B15746668,TAX-235-49,Single,Yes,High School,75278.95,Unknown/None
CIT_236,Mrs. Alison Foster,09-12-1987,France,"PSC 5443, Box 8903, APO AA 83738",No,O13800056,TAX-236-90,Widowed,Pending,Bachelors,127000.99,1987.0
CIT_237,Dr. Erin Jackson,11-11-1952,India,"3419 Clark Trafficway Suite 746; Hermanbury; GU 11411,",No,843548814,TAX-237-28,Married,Unknown/None,Masters,114749.12,1970.0
CIT_238,Patrick Parks,25-11-2005,India,"856 Adam Estate, South Rachelton, AK 68151",Yes,Y61344065,TAX-238-33,Single,Unknown/None,PhD,145349.7,Unknown/None
CIT_239,Christopher Reed Phd,03-06-1941,United States,"50460 Cervantes Summit Apt. 664, Port Staceyton, AZ 83915",Unknown,279379059,TAX-239-74,Unknown,Yes,Doctorate,23336.39,Unknown/None
CIT_240,Jesse Berry,20-07-1967,United States,"USNV Valencia, FPO AA 53693",Yes,769688440,TAX-240-62,Married,Pending,PhD,81054.39,Unknown/None
CIT_241,Brian Hood,27-03-2004,India,"2994 Lisa Loop Apt. 229; Bentonland; ME 08576,",Yes,584793373,Unknown/None,Widowed,Yes,Doctorate,112348.06,Unknown/None
CIT_242,Timothy Moore,04-07-1968,India,"47496 Allen Ports; Lake Nathan; MT 16636,",Unknown,A23381081,TAX-242-13,Widowed,Yes,PhD,75408.02,Unknown/None
CIT_243,Maurice Perry,24-03-1943,France,"66619 Clark Streetation Apt. 217; West Elizabeth; MI 88932,",Unknown,T19661738,TAX-243-14,Divorced,Pending,PhD,148598.39,1964.0
CIT_244,Rachel Mcbride,15-04-2002,India,"Unit 6165 Box 8351, DPO AP 67001",No,039799561,TAX-244-38,Single,Yes,PhD,130124.49,1952.0
CIT_245,Tracey Cherry,25-09-1945,India,"675 Willis Mews Apt. 168; South Coreyshire; WY 04368,",Unknown,H78891416,TAX-245-70,Divorced,Unknown/None,PhD,116500.5,Unknown/None
CIT_246,Angela Golden,07-02-1996,France,"365 Patel Courts Suite 360, Stevenstad, LA 90859",No,285122336,TAX-246-63,Married,Unknown/None,High School,54659.87,Unknown/None
CIT_072,Thomas Miranda,24-06-1986,United States,"3498 Streetout Passage; Keithtown; GU 46464,",No,L47432267,TAX_247_61,Married,Unknown/None,Bachelors,15045.98,Unknown/None
CIT_248,Jimmy Chen,26-07-1950,France,"40671 Streeteven Centers Suite 757; Lake Streetevenfurt; GU 16843,",Yes,I01554689,TAX_248_76,Single,Unknown/None,Masters,42905.51,Unknown/None
CIT_249,Paul Morris,06-09-1949,United States,"4924 Jennifer Fall, South Davidtown, WV 30658",No,O65943511,TAX-249-80,Married,Unknown/None,High School,132849.17,Unknown/None
CIT_250,Amy Mckinney,14-03-1983,India,"70979 Nicholas Grove, Danielbury, VT 84059",Yes,966253083,Unknown/None,Divorced,Unknown/None,Doctorate,61356.44,1959.0
CIT_251,Eric Garcia,05-11-1939,France,"1364 Streetewart Hollow; Jessicaberg; WA 98662,",Yes,741090285,TAX-251-04,Widowed,Unknown/None,Doctorate,49062.29,Unknown/None
CIT_252,Christopher Kline,15-11-1991,India,"1092 Melanie Islands, North Kristen, NJ 67468",No,INVALID_force,TAX_252_00,Unknown,Pending,High School,58014.08,Unknown/None
CIT_253,Kimberly Lopez,05-01-2000,France,"7494 Tim River Apt. 877, Castilloland, NC 40196",No,166645607,TAX_253_20,Divorced,No,Masters,94631.58,Unknown/None
CIT_254,Glenn Smith,16-11-1993,India,"07058 Murphy Ranch; East Elizabethton; OK 02408,",Yes,INVALID_federal,TAX-254-39,Widowed,Yes,PhD,74849.84,Unknown/None
CIT_255,Justin Stone,22-08-2006,United States,"Unit 1710 Box 2807, DPO AP 29132",Yes,Q80903877,TAX-255-33,Divorced,Unknown/None,PhD,113888.1,Unknown/None
CIT_256,Gabriel Moore,18-08-1942,France,"474 Raymond Canyon, Port Martin, IN 26221",Unknown,724781389,TAX-256-53,Married,No,Doctorate,100702.75,1938.0
CIT_257,Charles Middleton,25-08-1991,India,"USCGC Henderson, FPO AP 65919",Unknown,924327433,TAX-257-88,Single,Yes,Bachelors,79547.1,Unknown/None
CIT_258,Gabriel Hodges,10-07-1980,United States,"4127 Weiss Spur Apt. 023, Kylechester, AR 39200",Yes,S02797333,TAX-258-73,Single,No,Doctorate,117345.5,Unknown/None
CIT_259,Maureen Miller,27-04-1998,India,"268 Wesley Run Suite 816; Robinsonville; OK 12825,",Yes,634730879,TAX-259-73,Single,Unknown/None,Bachelors,28381.7,Unknown/None
CIT_260,Kimberly Perez,03-08-1953,United States,"123 Davidson Loop Suite 411, Port Kristin, AS 30527",Unknown,Q57494803,Unknown/None,Unknown,No,Bachelors,121349.91,Unknown/None
CIT_261,Andrew Benjamin,18-08-1981,India,"6229 Frost Passage, Richmondmouth, ME 20588",Yes,627915255,TAX_261_34,Single,Pending,Masters,137337.47,Unknown/None
CIT_262,Melissa Mcpherson,12-02-1960,India,"69461 Michelle Shoals, Lake Michaelburgh, WY 17013",Yes,INVALID_force,TAX-262-17,Divorced,Unknown/None,Doctorate,59920.47,1958.0
CIT_263,Debbie Melendez,01-05-1935,France,"942 Mora Ports; Barberton; IL 33949,",No,181257109,TAX-263-94,Divorced,Unknown/None,High School,46783.1,Unknown/None
CIT_264,Christian Mcpherson,07-12-1973,India,"207 Cynthia Passage, Annamouth, FL 20219",Yes,INVALID_break,TAX-264-59,Single,No,High School,141152.78,1969.0
CIT_265,Paul Howard,01-11-1940,United States,"6888 Rebecca Ramp Suite 461, Bethanyview, CO 85444",Yes,639884931,TAX-265-72,Single,Unknown/None,Masters,17197.78,Unknown/None
CIT_266,William Collins,03-02-1988,United States,"USNV Miller, FPO AE 65752",No,W76156177,TAX-266-79,Unknown,Yes,Bachelors,52834.13,Unknown/None
CIT_267,Jason Black,06-02-1940,India,"89117 Andres Isle Apt. 971; Markfurt; CO 21871,",Unknown,B63453019,Unknown/None,Single,No,Masters,148319.88,Unknown/None
CIT_268,Cynthia Deleon,18-07-1974,India,"4495 Justin Glen, East Scottburgh, MP 91112",Yes,B94853154,TAX_268_05,Single,No,PhD,49521.01,Unknown/None
CIT_269,Brianna Garcia,07-09-1981,France,"415 Walker Brooks; North Daniel; GA 29772,",Unknown,S02611204,TAX-269-20,Unknown,No,High School,126516.62,1976.0
CIT_270,Joan Thomas,29-10-1979,India,"02507 Richard Turnpike; Mikehaven; NE 64028,",Yes,264593214,TAX-270-43,Widowed,Pending,High School,-15468.0,Unknown/None
CIT_271,Lisa Allen,25-11-1983,India,"95417 Courtney Isle, Port Danny, MN 15847",Yes,U27323815,TAX-271-55,Single,Yes,High School,147091.3,1978.0
CIT_272,Alison Clark,10-05-1997,India,"84830 Christopher Motorway; South Marissamouth; MD 61152,",No,088576779,TAX-272-46,Single,No,Masters,136078.74,Unknown/None
CIT_273,Philip Owen,02-09-1974,India,"676 Levine Fort Suite 760; East Matthewbury; MS 79461,",No,H91460780,TAX-273-15,Single,Pending,Doctorate,109834.93,Unknown/None
CIT_274,Robert Byrd,04-11-1995,United States,"35370 Sarah Port, Powellberg, WI 87541",Yes,INVALID_money,TAX-274-22,Single,Unknown/None,High School,21480.68,Unknown/None
CIT_275,Robert Johnson Phd,18-06-1940,India,"73310 Gray Walk Apt. 544, Lake Sara, SC 05487",Yes,521193583,TAX-275-04,Widowed,Pending,Doctorate,89746.58,Unknown/None
